GEOID	NAME	variable	estimate	moe
36047011800	Census Tract 118, Kings County, New York	B01003_001	1967	257
36047011900	Census Tract 119, Kings County, New York	B01003_001	1377	170
36047012000	Census Tract 120, Kings County, New York	B01003_001	1107	171
36047012100	Census Tract 121, Kings County, New York	B01003_001	2020	215
36047012200	Census Tract 122, Kings County, New York	B01003_001	5756	834
36047012600	Census Tract 126, Kings County, New York	B01003_001	2856	279
36047012700	Census Tract 127, Kings County, New York	B01003_001	4800	770
36047012801	Census Tract 128.01, Kings County, New York	B01003_001	2279	234
36047012901	Census Tract 129.01, Kings County, New York	B01003_001	2641	356
36047012902	Census Tract 129.02, Kings County, New York	B01003_001	2390	268
36047013000	Census Tract 130, Kings County, New York	B01003_001	5028	630
36047013100	Census Tract 131, Kings County, New York	B01003_001	4226	411
36047013200	Census Tract 132, Kings County, New York	B01003_001	2200	288
36047013300	Census Tract 133, Kings County, New York	B01003_001	4408	314
36047013400	Census Tract 134, Kings County, New York	B01003_001	3976	369
36047013500	Census Tract 135, Kings County, New York	B01003_001	3920	335
36047013600	Census Tract 136, Kings County, New York	B01003_001	3888	405
36047013700	Census Tract 137, Kings County, New York	B01003_001	3512	288
36047013800	Census Tract 138, Kings County, New York	B01003_001	3083	446
36047013900	Census Tract 139, Kings County, New York	B01003_001	3420	257
36047014000	Census Tract 140, Kings County, New York	B01003_001	1979	236
36047014100	Census Tract 141, Kings County, New York	B01003_001	3033	335
36047014200	Census Tract 142, Kings County, New York	B01003_001	2755	318
36047014300	Census Tract 143, Kings County, New York	B01003_001	3469	342
36047014500	Census Tract 145, Kings County, New York	B01003_001	3848	389
36047014700	Census Tract 147, Kings County, New York	B01003_001	2473	231
36047014800	Census Tract 148, Kings County, New York	B01003_001	1320	175
36047014900	Census Tract 149, Kings County, New York	B01003_001	5888	612
36047015000	Census Tract 150, Kings County, New York	B01003_001	1567	146
36047015100	Census Tract 151, Kings County, New York	B01003_001	4216	267
36047015200	Census Tract 152, Kings County, New York	B01003_001	2382	275
36047015300	Census Tract 153, Kings County, New York	B01003_001	2678	285
36047015400	Census Tract 154, Kings County, New York	B01003_001	0	12
36047015500	Census Tract 155, Kings County, New York	B01003_001	4028	348
36047015700	Census Tract 157, Kings County, New York	B01003_001	4049	460
36047015900	Census Tract 159, Kings County, New York	B01003_001	5314	520
36047016000	Census Tract 160, Kings County, New York	B01003_001	3965	477
36047016100	Census Tract 161, Kings County, New York	B01003_001	3235	286
36047016200	Census Tract 162, Kings County, New York	B01003_001	2204	212
36047016300	Census Tract 163, Kings County, New York	B01003_001	3194	375
36047016400	Census Tract 164, Kings County, New York	B01003_001	1069	461
36047016500	Census Tract 165, Kings County, New York	B01003_001	6003	548
36047016600	Census Tract 166, Kings County, New York	B01003_001	1863	171
36047016700	Census Tract 167, Kings County, New York	B01003_001	5531	524
36047016800	Census Tract 168, Kings County, New York	B01003_001	1734	261
36047016900	Census Tract 169, Kings County, New York	B01003_001	5003	481
36047017000	Census Tract 170, Kings County, New York	B01003_001	3578	417
36047017100	Census Tract 171, Kings County, New York	B01003_001	4206	328
36047017200	Census Tract 172, Kings County, New York	B01003_001	3282	380
36047017400	Census Tract 174, Kings County, New York	B01003_001	2184	215
36047017500	Census Tract 175, Kings County, New York	B01003_001	0	12
36047017600	Census Tract 176, Kings County, New York	B01003_001	2563	239
36047017700	Census Tract 177, Kings County, New York	B01003_001	0	12
36047017800	Census Tract 178, Kings County, New York	B01003_001	3215	344
36047017900	Census Tract 179, Kings County, New York	B01003_001	4318	348
36047018000	Census Tract 180, Kings County, New York	B01003_001	3352	404
36047018100	Census Tract 181, Kings County, New York	B01003_001	3875	484
36047018200	Census Tract 182, Kings County, New York	B01003_001	3668	392
36047018300	Census Tract 183, Kings County, New York	B01003_001	2721	250
36047018400	Census Tract 184, Kings County, New York	B01003_001	2769	242
36047018501	Census Tract 185.01, Kings County, New York	B01003_001	4600	452
36047018600	Census Tract 186, Kings County, New York	B01003_001	2249	279
36047018700	Census Tract 187, Kings County, New York	B01003_001	1623	214
36047018800	Census Tract 188, Kings County, New York	B01003_001	2702	220
36047019000	Census Tract 190, Kings County, New York	B01003_001	4635	485
36047019100	Census Tract 191, Kings County, New York	B01003_001	2788	291
36047019200	Census Tract 192, Kings County, New York	B01003_001	3076	326
36047019300	Census Tract 193, Kings County, New York	B01003_001	6010	600
36047019400	Census Tract 194, Kings County, New York	B01003_001	3889	397
36047019500	Census Tract 195, Kings County, New York	B01003_001	3787	264
36047019600	Census Tract 196, Kings County, New York	B01003_001	3822	402
36047019700	Census Tract 197, Kings County, New York	B01003_001	3615	314
36047019800	Census Tract 198, Kings County, New York	B01003_001	1791	277
36047019900	Census Tract 199, Kings County, New York	B01003_001	3504	378
36047020000	Census Tract 200, Kings County, New York	B01003_001	2427	215
36047020100	Census Tract 201, Kings County, New York	B01003_001	3808	393
36047020200	Census Tract 202, Kings County, New York	B01003_001	1910	215
36047020300	Census Tract 203, Kings County, New York	B01003_001	1825	156
36047020400	Census Tract 204, Kings County, New York	B01003_001	2111	226
36047020500	Census Tract 205, Kings County, New York	B01003_001	2918	228
36047020600	Census Tract 206, Kings County, New York	B01003_001	2417	227
36047020700	Census Tract 207, Kings County, New York	B01003_001	4521	410
36047020800	Census Tract 208, Kings County, New York	B01003_001	3253	424
36047021000	Census Tract 210, Kings County, New York	B01003_001	4153	435
36047021100	Census Tract 211, Kings County, New York	B01003_001	1893	194
36047021200	Census Tract 212, Kings County, New York	B01003_001	4525	504
36047021300	Census Tract 213, Kings County, New York	B01003_001	4279	417
36047021400	Census Tract 214, Kings County, New York	B01003_001	2252	336
36047021500	Census Tract 215, Kings County, New York	B01003_001	5544	540
36047021600	Census Tract 216, Kings County, New York	B01003_001	4769	555
36047021700	Census Tract 217, Kings County, New York	B01003_001	3962	342
36047021800	Census Tract 218, Kings County, New York	B01003_001	3449	481
36047021900	Census Tract 219, Kings County, New York	B01003_001	3568	342
36047022000	Census Tract 220, Kings County, New York	B01003_001	4381	744
36047022100	Census Tract 221, Kings County, New York	B01003_001	3991	416
36047022200	Census Tract 222, Kings County, New York	B01003_001	3943	564
36047022400	Census Tract 224, Kings County, New York	B01003_001	5792	679
36047022600	Census Tract 226, Kings County, New York	B01003_001	2040	333
36047022700	Census Tract 227, Kings County, New York	B01003_001	3654	381
36047022800	Census Tract 228, Kings County, New York	B01003_001	3687	450
36047022900	Census Tract 229, Kings County, New York	B01003_001	3841	343
36047023000	Census Tract 230, Kings County, New York	B01003_001	4171	604
36047023100	Census Tract 231, Kings County, New York	B01003_001	3607	332
36047023200	Census Tract 232, Kings County, New York	B01003_001	5406	799
36047023300	Census Tract 233, Kings County, New York	B01003_001	5252	478
36047023400	Census Tract 234, Kings County, New York	B01003_001	4578	664
36047023500	Census Tract 235, Kings County, New York	B01003_001	4316	516
36047023600	Census Tract 236, Kings County, New York	B01003_001	6000	615
36047023800	Census Tract 238, Kings County, New York	B01003_001	3857	752
36047024000	Census Tract 240, Kings County, New York	B01003_001	4562	542
36047024100	Census Tract 241, Kings County, New York	B01003_001	2707	359
36047024200	Census Tract 242, Kings County, New York	B01003_001	2872	326
36047024300	Census Tract 243, Kings County, New York	B01003_001	4165	451
36047024400	Census Tract 244, Kings County, New York	B01003_001	3829	365
36047024500	Census Tract 245, Kings County, New York	B01003_001	4534	515
36047024600	Census Tract 246, Kings County, New York	B01003_001	2942	309
36047024700	Census Tract 247, Kings County, New York	B01003_001	2561	279
36047024800	Census Tract 248, Kings County, New York	B01003_001	2749	311
36047024900	Census Tract 249, Kings County, New York	B01003_001	4306	472
36047025000	Census Tract 250, Kings County, New York	B01003_001	1755	269
36047025100	Census Tract 251, Kings County, New York	B01003_001	3534	450
36047025200	Census Tract 252, Kings County, New York	B01003_001	4921	463
36047025300	Census Tract 253, Kings County, New York	B01003_001	3383	597
36047025400	Census Tract 254, Kings County, New York	B01003_001	4083	430
36047025500	Census Tract 255, Kings County, New York	B01003_001	5865	553
36047025600	Census Tract 256, Kings County, New York	B01003_001	3008	392
36047025700	Census Tract 257, Kings County, New York	B01003_001	2136	302
36047025800	Census Tract 258, Kings County, New York	B01003_001	4486	488
36047025901	Census Tract 259.01, Kings County, New York	B01003_001	2228	205
36047025902	Census Tract 259.02, Kings County, New York	B01003_001	3558	291
36047026000	Census Tract 260, Kings County, New York	B01003_001	3174	364
36047026100	Census Tract 261, Kings County, New York	B01003_001	4781	606
36047026200	Census Tract 262, Kings County, New York	B01003_001	2550	287
36047026300	Census Tract 263, Kings County, New York	B01003_001	1844	239
36047026400	Census Tract 264, Kings County, New York	B01003_001	4776	488
36047026500	Census Tract 265, Kings County, New York	B01003_001	3991	486
36047026600	Census Tract 266, Kings County, New York	B01003_001	3501	402
36047026700	Census Tract 267, Kings County, New York	B01003_001	4095	491
36047026800	Census Tract 268, Kings County, New York	B01003_001	3842	433
36047026900	Census Tract 269, Kings County, New York	B01003_001	3121	428
36047027000	Census Tract 270, Kings County, New York	B01003_001	2158	248
36047027100	Census Tract 271, Kings County, New York	B01003_001	2775	381
36047027200	Census Tract 272, Kings County, New York	B01003_001	3738	426
36047027300	Census Tract 273, Kings County, New York	B01003_001	3317	497
36047027400	Census Tract 274, Kings County, New York	B01003_001	3271	391
36047027500	Census Tract 275, Kings County, New York	B01003_001	4439	576
36047027600	Census Tract 276, Kings County, New York	B01003_001	3804	708
36047027700	Census Tract 277, Kings County, New York	B01003_001	4735	463
36047027800	Census Tract 278, Kings County, New York	B01003_001	3285	409
36047027900	Census Tract 279, Kings County, New York	B01003_001	3668	448
36047028000	Census Tract 280, Kings County, New York	B01003_001	1805	188
36047028100	Census Tract 281, Kings County, New York	B01003_001	4649	480
36047028200	Census Tract 282, Kings County, New York	B01003_001	3564	537
36047028300	Census Tract 283, Kings County, New York	B01003_001	3988	570
36047028400	Census Tract 284, Kings County, New York	B01003_001	3553	374
36047028501	Census Tract 285.01, Kings County, New York	B01003_001	462	170
36047028502	Census Tract 285.02, Kings County, New York	B01003_001	3131	285
36047028600	Census Tract 286, Kings County, New York	B01003_001	4956	443
36047028700	Census Tract 287, Kings County, New York	B01003_001	3003	343
36047028800	Census Tract 288, Kings County, New York	B01003_001	3566	504
36047028900	Census Tract 289, Kings County, New York	B01003_001	3870	538
36047029000	Census Tract 290, Kings County, New York	B01003_001	4118	498
36047029100	Census Tract 291, Kings County, New York	B01003_001	2927	404
36047029200	Census Tract 292, Kings County, New York	B01003_001	2787	267
36047029300	Census Tract 293, Kings County, New York	B01003_001	3315	389
36047029400	Census Tract 294, Kings County, New York	B01003_001	2588	359
36047029500	Census Tract 295, Kings County, New York	B01003_001	4266	449
36047029600	Census Tract 296, Kings County, New York	B01003_001	5898	732
36047029700	Census Tract 297, Kings County, New York	B01003_001	4373	514
36047029800	Census Tract 298, Kings County, New York	B01003_001	3707	406
36047029900	Census Tract 299, Kings County, New York	B01003_001	2968	358
36047030000	Census Tract 300, Kings County, New York	B01003_001	4196	488
36047030100	Census Tract 301, Kings County, New York	B01003_001	2924	375
36047030200	Census Tract 302, Kings County, New York	B01003_001	4608	351
36047030300	Census Tract 303, Kings County, New York	B01003_001	4795	496
36047030400	Census Tract 304, Kings County, New York	B01003_001	4106	345
36047030500	Census Tract 305, Kings County, New York	B01003_001	6350	456
36047030600	Census Tract 306, Kings County, New York	B01003_001	1702	188
36047030700	Census Tract 307, Kings County, New York	B01003_001	5544	670
36047030800	Census Tract 308, Kings County, New York	B01003_001	1988	273
36047030900	Census Tract 309, Kings County, New York	B01003_001	2126	263
36047031100	Census Tract 311, Kings County, New York	B01003_001	2998	376
36047031300	Census Tract 313, Kings County, New York	B01003_001	4675	564
36047031400	Census Tract 314, Kings County, New York	B01003_001	5138	495
36047031500	Census Tract 315, Kings County, New York	B01003_001	4787	511
36047031701	Census Tract 317.01, Kings County, New York	B01003_001	3401	421
36047031702	Census Tract 317.02, Kings County, New York	B01003_001	3589	397
36047031900	Census Tract 319, Kings County, New York	B01003_001	3128	476
36047032100	Census Tract 321, Kings County, New York	B01003_001	5582	762
36047032300	Census Tract 323, Kings County, New York	B01003_001	3641	308
36047032500	Census Tract 325, Kings County, New York	B01003_001	6685	558
36047032600	Census Tract 326, Kings County, New York	B01003_001	7507	725
36047032700	Census Tract 327, Kings County, New York	B01003_001	2465	350
36047032800	Census Tract 328, Kings County, New York	B01003_001	2593	232
36047032900	Census Tract 329, Kings County, New York	B01003_001	6224	568
36047033000	Census Tract 330, Kings County, New York	B01003_001	5267	528
36047033100	Census Tract 331, Kings County, New York	B01003_001	4064	400
36047033300	Census Tract 333, Kings County, New York	B01003_001	4609	591
36047033500	Census Tract 335, Kings County, New York	B01003_001	3089	413
36047033600	Census Tract 336, Kings County, New York	B01003_001	4479	529
36047033700	Census Tract 337, Kings County, New York	B01003_001	3920	407
36047033900	Census Tract 339, Kings County, New York	B01003_001	4711	441
36047034000	Census Tract 340, Kings County, New York	B01003_001	2210	246
36047034100	Census Tract 341, Kings County, New York	B01003_001	2937	355
36047034200	Census Tract 342, Kings County, New York	B01003_001	6270	656
36047034300	Census Tract 343, Kings County, New York	B01003_001	5235	450
36047034500	Census Tract 345, Kings County, New York	B01003_001	3085	427
36047034700	Census Tract 347, Kings County, New York	B01003_001	3740	608
36047034800	Census Tract 348, Kings County, New York	B01003_001	2819	428
36047034900	Census Tract 349, Kings County, New York	B01003_001	6113	532
36047035000	Census Tract 350, Kings County, New York	B01003_001	3017	267
36047035100	Census Tract 351, Kings County, New York	B01003_001	4295	490
36047035200	Census Tract 352, Kings County, New York	B01003_001	1114	226
36047035300	Census Tract 353, Kings County, New York	B01003_001	5091	519
36047035400	Census Tract 354, Kings County, New York	B01003_001	5503	464
36047035500	Census Tract 355, Kings County, New York	B01003_001	5374	537
36047035601	Census Tract 356.01, Kings County, New York	B01003_001	3035	286
36047035602	Census Tract 356.02, Kings County, New York	B01003_001	5219	360
36047035700	Census Tract 357, Kings County, New York	B01003_001	2440	209
36047035900	Census Tract 359, Kings County, New York	B01003_001	5410	595
36047036001	Census Tract 360.01, Kings County, New York	B01003_001	3152	221
36047036002	Census Tract 360.02, Kings County, New York	B01003_001	4341	534
36047036100	Census Tract 361, Kings County, New York	B01003_001	2830	356
36047036200	Census Tract 362, Kings County, New York	B01003_001	3290	482
36047036300	Census Tract 363, Kings County, New York	B01003_001	4716	501
36047036400	Census Tract 364, Kings County, New York	B01003_001	2377	294
36047036501	Census Tract 365.01, Kings County, New York	B01003_001	3254	456
36047036502	Census Tract 365.02, Kings County, New York	B01003_001	1288	234
36047036600	Census Tract 366, Kings County, New York	B01003_001	4695	552
36047036700	Census Tract 367, Kings County, New York	B01003_001	1333	187
36047036900	Census Tract 369, Kings County, New York	B01003_001	5907	613
36047037000	Census Tract 370, Kings County, New York	B01003_001	4322	443
36047037100	Census Tract 371, Kings County, New York	B01003_001	4570	526
36047037300	Census Tract 373, Kings County, New York	B01003_001	4201	478
36047037401	Census Tract 374.01, Kings County, New York	B01003_001	4238	398
36047037402	Census Tract 374.02, Kings County, New York	B01003_001	5098	846
36047037500	Census Tract 375, Kings County, New York	B01003_001	3221	411
36047037700	Census Tract 377, Kings County, New York	B01003_001	4482	414
36047037900	Census Tract 379, Kings County, New York	B01003_001	3878	352
36047038100	Census Tract 381, Kings County, New York	B01003_001	5342	390
36047038200	Census Tract 382, Kings County, New York	B01003_001	6188	716
36047038300	Census Tract 383, Kings County, New York	B01003_001	4592	515
36047038500	Census Tract 385, Kings County, New York	B01003_001	3788	571
36047038600	Census Tract 386, Kings County, New York	B01003_001	3498	448
36047038700	Census Tract 387, Kings County, New York	B01003_001	3991	513
36047038800	Census Tract 388, Kings County, New York	B01003_001	4040	367
36047038900	Census Tract 389, Kings County, New York	B01003_001	2994	385
36047039000	Census Tract 390, Kings County, New York	B01003_001	2261	312
36047039100	Census Tract 391, Kings County, New York	B01003_001	2782	411
36047039200	Census Tract 392, Kings County, New York	B01003_001	3026	331
36047039300	Census Tract 393, Kings County, New York	B01003_001	3790	485
36047039400	Census Tract 394, Kings County, New York	B01003_001	2408	358
36047039500	Census Tract 395, Kings County, New York	B01003_001	4076	624
36047039600	Census Tract 396, Kings County, New York	B01003_001	2038	304
36047039700	Census Tract 397, Kings County, New York	B01003_001	3417	483
36047039800	Census Tract 398, Kings County, New York	B01003_001	2737	260
36047039900	Census Tract 399, Kings County, New York	B01003_001	3822	477
36047040000	Census Tract 400, Kings County, New York	B01003_001	3325	335
36047040100	Census Tract 401, Kings County, New York	B01003_001	3169	461
36047040200	Census Tract 402, Kings County, New York	B01003_001	2857	280
36047040300	Census Tract 403, Kings County, New York	B01003_001	3687	446
36047040400	Census Tract 404, Kings County, New York	B01003_001	2391	213
36047040500	Census Tract 405, Kings County, New York	B01003_001	1670	249
36047040600	Census Tract 406, Kings County, New York	B01003_001	3816	382
36047040700	Census Tract 407, Kings County, New York	B01003_001	0	12
36047040800	Census Tract 408, Kings County, New York	B01003_001	3548	522
36047040900	Census Tract 409, Kings County, New York	B01003_001	3534	477
36047041000	Census Tract 410, Kings County, New York	B01003_001	2096	230
36047041100	Census Tract 411, Kings County, New York	B01003_001	3041	482
36047041200	Census Tract 412, Kings County, New York	B01003_001	3168	430
36047041300	Census Tract 413, Kings County, New York	B01003_001	3965	467
36047041401	Census Tract 414.01, Kings County, New York	B01003_001	1612	345
36047041402	Census Tract 414.02, Kings County, New York	B01003_001	1763	247
36047041500	Census Tract 415, Kings County, New York	B01003_001	4192	540
36047041600	Census Tract 416, Kings County, New York	B01003_001	2304	257
36047041700	Census Tract 417, Kings County, New York	B01003_001	3101	349
36047041800	Census Tract 418, Kings County, New York	B01003_001	2622	309
36047041900	Census Tract 419, Kings County, New York	B01003_001	3614	408
36047042000	Census Tract 420, Kings County, New York	B01003_001	1640	189
36047042100	Census Tract 421, Kings County, New York	B01003_001	4226	670
36047042200	Census Tract 422, Kings County, New York	B01003_001	3586	410
36047042300	Census Tract 423, Kings County, New York	B01003_001	4222	449
36047042400	Census Tract 424, Kings County, New York	B01003_001	3641	464
36047042500	Census Tract 425, Kings County, New York	B01003_001	3104	324
36047042600	Census Tract 426, Kings County, New York	B01003_001	4282	423
36047042700	Census Tract 427, Kings County, New York	B01003_001	5064	456
36047042800	Census Tract 428, Kings County, New York	B01003_001	3879	393
36047042900	Census Tract 429, Kings County, New York	B01003_001	5326	494
36047043000	Census Tract 430, Kings County, New York	B01003_001	3492	447
36047043100	Census Tract 431, Kings County, New York	B01003_001	4936	510
36047043200	Census Tract 432, Kings County, New York	B01003_001	4323	405
36047043300	Census Tract 433, Kings County, New York	B01003_001	4014	496
36047043400	Census Tract 434, Kings County, New York	B01003_001	3389	419
36047043500	Census Tract 435, Kings County, New York	B01003_001	4912	497
36047043600	Census Tract 436, Kings County, New York	B01003_001	4678	570
36047043700	Census Tract 437, Kings County, New York	B01003_001	5795	480
36047043800	Census Tract 438, Kings County, New York	B01003_001	2716	238
36047043900	Census Tract 439, Kings County, New York	B01003_001	3706	431
36047044000	Census Tract 440, Kings County, New York	B01003_001	2862	332
36047044100	Census Tract 441, Kings County, New York	B01003_001	5094	624
36047044200	Census Tract 442, Kings County, New York	B01003_001	2950	374
36047044300	Census Tract 443, Kings County, New York	B01003_001	5014	451
36047044400	Census Tract 444, Kings County, New York	B01003_001	3310	441
36047044500	Census Tract 445, Kings County, New York	B01003_001	4796	473
36047044600	Census Tract 446, Kings County, New York	B01003_001	2171	300
36047044700	Census Tract 447, Kings County, New York	B01003_001	2378	397
36047044800	Census Tract 448, Kings County, New York	B01003_001	1965	353
36047044900	Census Tract 449, Kings County, New York	B01003_001	3237	627
36047045000	Census Tract 450, Kings County, New York	B01003_001	537	173
36047045200	Census Tract 452, Kings County, New York	B01003_001	2658	303
36047045300	Census Tract 453, Kings County, New York	B01003_001	2482	327
36047045400	Census Tract 454, Kings County, New York	B01003_001	1645	239
36047045600	Census Tract 456, Kings County, New York	B01003_001	2376	298
36047045800	Census Tract 458, Kings County, New York	B01003_001	1508	209
36047046000	Census Tract 460, Kings County, New York	B01003_001	3568	554
36047046201	Census Tract 462.01, Kings County, New York	B01003_001	2399	364
36047046202	Census Tract 462.02, Kings County, New York	B01003_001	2041	316
36047046400	Census Tract 464, Kings County, New York	B01003_001	2768	394
36047046800	Census Tract 468, Kings County, New York	B01003_001	2220	385
36047047000	Census Tract 470, Kings County, New York	B01003_001	2708	334
36047047200	Census Tract 472, Kings County, New York	B01003_001	2579	400
36047047400	Census Tract 474, Kings County, New York	B01003_001	2513	317
36047047600	Census Tract 476, Kings County, New York	B01003_001	3800	671
36047047700	Census Tract 477, Kings County, New York	B01003_001	3761	361
36047047800	Census Tract 478, Kings County, New York	B01003_001	4538	701
36047048000	Census Tract 480, Kings County, New York	B01003_001	3883	513
36047048100	Census Tract 481, Kings County, New York	B01003_001	3066	264
36047048200	Census Tract 482, Kings County, New York	B01003_001	5314	468
36047048400	Census Tract 484, Kings County, New York	B01003_001	5711	558
36047048500	Census Tract 485, Kings County, New York	B01003_001	2614	229
36047048600	Census Tract 486, Kings County, New York	B01003_001	3292	295
36047048800	Census Tract 488, Kings County, New York	B01003_001	3918	378
36047048900	Census Tract 489, Kings County, New York	B01003_001	3506	355
36047049000	Census Tract 490, Kings County, New York	B01003_001	5373	689
36047049100	Census Tract 491, Kings County, New York	B01003_001	6594	607
36047049200	Census Tract 492, Kings County, New York	B01003_001	3038	355
36047049300	Census Tract 493, Kings County, New York	B01003_001	7471	683
36047049400	Census Tract 494, Kings County, New York	B01003_001	5607	608
36047049500	Census Tract 495, Kings County, New York	B01003_001	2654	254
36047049600	Census Tract 496, Kings County, New York	B01003_001	4303	423
36047049700	Census Tract 497, Kings County, New York	B01003_001	2882	268
36047049800	Census Tract 498, Kings County, New York	B01003_001	4268	357
36047049900	Census Tract 499, Kings County, New York	B01003_001	1827	213
36047050000	Census Tract 500, Kings County, New York	B01003_001	3918	350
36047050100	Census Tract 501, Kings County, New York	B01003_001	3174	311
36047050202	Census Tract 502.02, Kings County, New York	B01003_001	2360	213
36047050300	Census Tract 503, Kings County, New York	B01003_001	2591	228
36047050400	Census Tract 504, Kings County, New York	B01003_001	4534	429
36047050500	Census Tract 505, Kings County, New York	B01003_001	3817	340
36047050600	Census Tract 506, Kings County, New York	B01003_001	5653	531
36047050700	Census Tract 507, Kings County, New York	B01003_001	2867	250
36047050801	Census Tract 508.01, Kings County, New York	B01003_001	4088	455
36047050803	Census Tract 508.03, Kings County, New York	B01003_001	2383	327
36047050804	Census Tract 508.04, Kings County, New York	B01003_001	6068	581
36047050900	Census Tract 509, Kings County, New York	B01003_001	5024	449
36047051001	Census Tract 510.01, Kings County, New York	B01003_001	4168	401
36047051002	Census Tract 510.02, Kings County, New York	B01003_001	4608	346
36047051100	Census Tract 511, Kings County, New York	B01003_001	4262	333
36047051200	Census Tract 512, Kings County, New York	B01003_001	6103	597
36047051300	Census Tract 513, Kings County, New York	B01003_001	5406	508
36047051400	Census Tract 514, Kings County, New York	B01003_001	7942	668
36047051500	Census Tract 515, Kings County, New York	B01003_001	2289	173
36047051601	Census Tract 516.01, Kings County, New York	B01003_001	5201	577
36047051602	Census Tract 516.02, Kings County, New York	B01003_001	4013	389
36047051700	Census Tract 517, Kings County, New York	B01003_001	2529	216
36047051800	Census Tract 518, Kings County, New York	B01003_001	3188	397
36047051900	Census Tract 519, Kings County, New York	B01003_001	5217	486
36047052000	Census Tract 520, Kings County, New York	B01003_001	4297	445
36047052300	Census Tract 523, Kings County, New York	B01003_001	5204	628
36047052500	Census Tract 525, Kings County, New York	B01003_001	3451	585
36047052600	Census Tract 526, Kings County, New York	B01003_001	4658	418
36047052700	Census Tract 527, Kings County, New York	B01003_001	6465	690
36047052800	Census Tract 528, Kings County, New York	B01003_001	1814	165
36047052900	Census Tract 529, Kings County, New York	B01003_001	3721	518
36047053000	Census Tract 530, Kings County, New York	B01003_001	4098	566
36047053100	Census Tract 531, Kings County, New York	B01003_001	9155	958
36047053200	Census Tract 532, Kings County, New York	B01003_001	2740	205
36047053300	Census Tract 533, Kings County, New York	B01003_001	6766	783
36047053400	Census Tract 534, Kings County, New York	B01003_001	4577	539
36047053500	Census Tract 535, Kings County, New York	B01003_001	4110	706
36047053700	Census Tract 537, Kings County, New York	B01003_001	3710	341
36047053800	Census Tract 538, Kings County, New York	B01003_001	4640	530
36047053900	Census Tract 539, Kings County, New York	B01003_001	2513	190
36047054200	Census Tract 542, Kings County, New York	B01003_001	4480	551
36047054300	Census Tract 543, Kings County, New York	B01003_001	408	129
36047054400	Census Tract 544, Kings County, New York	B01003_001	3764	508
36047054500	Census Tract 545, Kings County, New York	B01003_001	8529	765
36047054600	Census Tract 546, Kings County, New York	B01003_001	4730	350
36047054700	Census Tract 547, Kings County, New York	B01003_001	5444	570
36047054800	Census Tract 548, Kings County, New York	B01003_001	2046	272
36047054900	Census Tract 549, Kings County, New York	B01003_001	3999	317
36047055000	Census Tract 550, Kings County, New York	B01003_001	3330	295
36047055100	Census Tract 551, Kings County, New York	B01003_001	5269	565
36047055200	Census Tract 552, Kings County, New York	B01003_001	3296	235
36047055300	Census Tract 553, Kings County, New York	B01003_001	2953	270
36047055400	Census Tract 554, Kings County, New York	B01003_001	4444	456
36047055500	Census Tract 555, Kings County, New York	B01003_001	6877	464
36047055600	Census Tract 556, Kings County, New York	B01003_001	3678	461
36047055700	Census Tract 557, Kings County, New York	B01003_001	1933	213
36047055800	Census Tract 558, Kings County, New York	B01003_001	2398	249
36047056000	Census Tract 560, Kings County, New York	B01003_001	3518	258
36047056100	Census Tract 561, Kings County, New York	B01003_001	3394	297
36047056200	Census Tract 562, Kings County, New York	B01003_001	1713	224
36047056300	Census Tract 563, Kings County, New York	B01003_001	5071	589
36047056400	Census Tract 564, Kings County, New York	B01003_001	2519	204
36047056500	Census Tract 565, Kings County, New York	B01003_001	3081	356
36047056600	Census Tract 566, Kings County, New York	B01003_001	2876	274
36047056800	Census Tract 568, Kings County, New York	B01003_001	1548	171
36047056900	Census Tract 569, Kings County, New York	B01003_001	1580	144
36047057000	Census Tract 570, Kings County, New York	B01003_001	3494	316
36047057100	Census Tract 571, Kings County, New York	B01003_001	3873	438
36047057200	Census Tract 572, Kings County, New York	B01003_001	5427	480
36047057300	Census Tract 573, Kings County, New York	B01003_001	2410	324
36047057400	Census Tract 574, Kings County, New York	B01003_001	2907	314
36047057500	Census Tract 575, Kings County, New York	B01003_001	3702	367
36047057600	Census Tract 576, Kings County, New York	B01003_001	3045	250
36047057800	Census Tract 578, Kings County, New York	B01003_001	3391	405
36047057900	Census Tract 579, Kings County, New York	B01003_001	1117	216
36047058000	Census Tract 580, Kings County, New York	B01003_001	4129	463
36047058200	Census Tract 582, Kings County, New York	B01003_001	2759	448
36047058400	Census Tract 584, Kings County, New York	B01003_001	3415	389
36047058600	Census Tract 586, Kings County, New York	B01003_001	2901	326
36047058800	Census Tract 588, Kings County, New York	B01003_001	3411	381
36047058900	Census Tract 589, Kings County, New York	B01003_001	1690	154
36047059000	Census Tract 590, Kings County, New York	B01003_001	1979	204
36047059100	Census Tract 591, Kings County, New York	B01003_001	3979	275
36047059200	Census Tract 592, Kings County, New York	B01003_001	4229	515
36047059300	Census Tract 593, Kings County, New York	B01003_001	2194	219
36047059401	Census Tract 594.01, Kings County, New York	B01003_001	7457	819
36047059402	Census Tract 594.02, Kings County, New York	B01003_001	5309	486
36047059600	Census Tract 596, Kings County, New York	B01003_001	2309	300
36047059800	Census Tract 598, Kings County, New York	B01003_001	3541	480
36047060000	Census Tract 600, Kings County, New York	B01003_001	6700	568
36047060600	Census Tract 606, Kings County, New York	B01003_001	2777	330
36047060800	Census Tract 608, Kings County, New York	B01003_001	3424	353
